,id,P,A,speaker,gender,path,emotion,label
3410,5359,-0.305349939,1.239284821,SER0014,female,../input/talser/SER0014/5359.wav,activate,4
3411,5360,0.731495085,0.138897558,SER0023,female,../input/talser/SER0023/5360.wav,activate,1
3412,5361,0.472283829,-1.061524911,SER0027,male,../input/talser/SER0027/5361.wav,neutral,2
3413,5362,0.731495085,0.539038381,SER0018,female,../input/talser/SER0018/5362.wav,activate,1
3414,5363,0.472283829,-0.361278471,SER0022,female,../input/talser/SER0022/5363.wav,neutral,2
3415,5364,-1.212589335,-1.061524911,SER0011,male,../input/talser/SER0011/5364.wav,positive,3
3416,5366,-2.638251242,1.639425644,SER0033,male,../input/talser/SER0033/5366.wav,activate,4
3417,5369,0.472283829,0.539038381,SER0022,female,../input/talser/SER0022/5369.wav,activate,1
3418,5371,-1.731011846,0.439003175,SER0011,male,../input/talser/SER0011/5371.wav,activate,4
3419,5374,-0.046138683,0.338967969,SER0025,male,../input/talser/SER0025/5374.wav,activate,4
3420,5376,0.861100712,0.338967969,SER0018,female,../input/talser/SER0018/5376.wav,activate,1
3421,5378,-0.046138683,-1.061524911,SER001,male,../input/talser/SER001/5378.wav,positive,3
3422,5379,0.731495085,-0.861454499,SER0027,male,../input/talser/SER0027/5379.wav,neutral,2
3423,5380,0.731495085,0.439003175,SER0034,female,../input/talser/SER0034/5380.wav,activate,1
3424,5382,0.083466945,0.238932764,SER001,male,../input/talser/SER001/5382.wav,activate,1
3425,5384,0.601889457,0.839143998,SER006,female,../input/talser/SER006/5384.wav,activate,1
3426,5385,0.601889457,0.238932764,SER0017,female,../input/talser/SER0017/5385.wav,activate,1
3427,5386,-1.082983707,1.239284821,SER005,male,../input/talser/SER005/5386.wav,activate,4
3428,5387,0.861100712,0.338967969,SER0034,female,../input/talser/SER0034/5387.wav,activate,1
3429,5390,-0.434955567,1.339320027,SER0015,male,../input/talser/SER0015/5390.wav,activate,4
3430,5391,0.861100712,-1.061524911,SER0027,male,../input/talser/SER0027/5391.wav,neutral,2
3431,5397,-0.175744311,0.138897558,SER0034,female,../input/talser/SER0034/5397.wav,activate,4
3432,5398,-0.175744311,-0.961489705,SER0011,male,../input/talser/SER0011/5398.wav,positive,3
3433,5399,-0.694166823,-0.861454499,SER006,female,../input/talser/SER006/5399.wav,positive,3
3434,5400,-2.508645614,1.639425644,SER005,male,../input/talser/SER005/5400.wav,activate,4
3435,5401,-0.305349939,-1.261595322,SER0022,female,../input/talser/SER0022/5401.wav,positive,3
3436,5403,0.601889457,0.338967969,SER0022,female,../input/talser/SER0022/5403.wav,activate,1
3437,5406,-2.638251242,1.639425644,SER0010,male,../input/talser/SER0010/5406.wav,activate,4
3438,5407,0.083466945,0.639073587,SER0036,female,../input/talser/SER0037/5407.wav,activate,1
3439,5410,-0.434955567,0.038862352,SER0025,male,../input/talser/SER0025/5410.wav,activate,4
3440,5411,-1.47180059,1.439355232,SER0010,male,../input/talser/SER0010/5411.wav,activate,4
3441,5412,0.861100712,0.238932764,SER0022,female,../input/talser/SER0022/5412.wav,activate,1
3442,5413,-0.175744311,0.739108792,SER003,female,../input/talser/SER003/5413.wav,activate,4
3443,5415,0.083466945,-0.761419294,SER0017,female,../input/talser/SER0017/5415.wav,neutral,2
3444,5417,0.083466945,0.839143998,SER0031,female,../input/talser/SER0031/5417.wav,activate,1
3445,5419,0.472283829,0.839143998,SER0031,female,../input/talser/SER0031/5419.wav,activate,1
3446,5427,0.083466945,0.939179204,SER0029,female,../input/talser/SER0029/5427.wav,activate,1
3447,5429,-1.082983707,0.939179204,SER0030,female,../input/talser/SER0030/5429.wav,activate,4
3448,5433,-0.434955567,0.439003175,SER0030,female,../input/talser/SER0030/5433.wav,activate,4
3449,5435,0.083466945,0.839143998,SER0031,female,../input/talser/SER0031/5435.wav,activate,1
3450,5436,-0.434955567,0.539038381,SER005,male,../input/talser/SER005/5436.wav,activate,4
3451,5437,0.731495085,0.539038381,SER0034,female,../input/talser/SER0034/5437.wav,activate,1
3452,5442,0.99070634,0.238932764,SER0029,female,../input/talser/SER0029/5442.wav,activate,1
3453,5448,-0.046138683,-1.561700939,SER0027,male,../input/talser/SER0027/5448.wav,positive,3
3454,5455,-1.601406218,0.939179204,SER0010,male,../input/talser/SER0010/5455.wav,activate,4
3455,5456,-0.175744311,0.739108792,SER006,female,../input/talser/SER006/5456.wav,activate,4
3456,5460,-0.305349939,1.039214409,SER0036,female,../input/talser/SER0037/5460.wav,activate,4
3457,5465,0.731495085,0.238932764,SER0022,female,../input/talser/SER0022/5465.wav,activate,1
3458,5469,0.731495085,0.739108792,SER0029,female,../input/talser/SER0029/5469.wav,activate,1
3459,5471,-1.342194963,0.539038381,SER005,male,../input/talser/SER005/5471.wav,activate,4
3460,5473,-1.342194963,0.639073587,SER0031,female,../input/talser/SER0031/5473.wav,activate,4
3461,5474,0.861100712,0.739108792,SER0034,female,../input/talser/SER0034/5474.wav,activate,1
3462,5475,-1.601406218,0.639073587,SER0033,male,../input/talser/SER0033/5475.wav,activate,4
3463,5478,-0.694166823,0.739108792,SER009,female,../input/talser/SER009/5478.wav,activate,4
3464,5479,0.601889457,0.739108792,SER0029,female,../input/talser/SER0029/5479.wav,activate,1
3465,5481,0.861100712,0.939179204,SER0029,female,../input/talser/SER0029/5481.wav,activate,1
3466,5482,1.379523224,-0.361278471,SER008,female,../input/talser/SER008/5482.wav,neutral,2
3467,5489,0.083466945,-2.562052997,SER0027,male,../input/talser/SER0027/5489.wav,neutral,2
3468,5490,-1.601406218,1.439355232,SER0033,male,../input/talser/SER0033/5490.wav,activate,4
3469,5491,0.861100712,0.539038381,SER0032,female,../input/talser/SER0032/5491.wav,activate,1
3470,5492,0.731495085,0.839143998,SER0036,female,../input/talser/SER0037/5492.wav,activate,1
3471,5493,-0.175744311,0.639073587,SER0041,male,../input/talser/SER0041/5493.wav,activate,4
3472,5494,0.342678201,0.839143998,SER0036,female,../input/talser/SER0037/5494.wav,activate,1
3473,5495,-0.434955567,0.839143998,SER0031,female,../input/talser/SER0031/5495.wav,activate,4
3474,5497,0.342678201,0.338967969,SER0021,female,../input/talser/SER0021/5497.wav,activate,1
3475,5501,-0.046138683,0.939179204,SER0030,female,../input/talser/SER0030/5501.wav,activate,4
3476,5502,-1.47180059,0.739108792,SER0031,female,../input/talser/SER0031/5502.wav,activate,4
3477,5504,-0.564561195,0.939179204,SER0016,male,../input/talser/SER0016/5504.wav,activate,4
3478,5505,-0.434955567,1.139249615,SER0013,female,../input/talser/SER0013/5505.wav,activate,4
3479,5506,-1.47180059,0.939179204,SER004,male,../input/talser/SER004/5506.wav,activate,4
3480,5510,-1.601406218,1.139249615,SER005,male,../input/talser/SER005/5510.wav,activate,4
3481,5511,-0.175744311,0.238932764,SER006,female,../input/talser/SER006/5511.wav,activate,4
3482,5513,0.472283829,0.939179204,SER0031,female,../input/talser/SER0031/5513.wav,activate,1
3483,5515,0.731495085,-0.861454499,SER001,male,../input/talser/SER001/5515.wav,neutral,2
3484,5517,-0.823772451,0.839143998,SER0011,male,../input/talser/SER0011/5517.wav,activate,4
3485,5518,0.342678201,0.238932764,SER0028,male,../input/talser/SER0028/5518.wav,activate,1
3486,5519,0.213072573,0.439003175,SER006,female,../input/talser/SER006/5519.wav,activate,1
3487,5522,-0.175744311,1.139249615,SER0031,female,../input/talser/SER0031/5522.wav,activate,4
3488,5527,0.342678201,0.739108792,SER007,male,../input/talser/SER007/5527.wav,activate,1
3489,5529,-1.47180059,0.639073587,SER005,male,../input/talser/SER005/5529.wav,activate,4
3490,5530,0.99070634,0.739108792,SER0019,female,../input/talser/SER0019/5530.wav,activate,1
3491,5531,-0.694166823,1.439355232,SER005,male,../input/talser/SER005/5531.wav,activate,4
3492,5532,0.861100712,0.539038381,SER0041,male,../input/talser/SER0041/5532.wav,activate,1
3493,5533,0.731495085,-1.761771351,SER0023,female,../input/talser/SER0023/5533.wav,neutral,2
3494,5536,0.731495085,0.839143998,SER0031,female,../input/talser/SER0031/5536.wav,activate,1
3495,5537,0.213072573,0.839143998,SER0036,female,../input/talser/SER0037/5537.wav,activate,1
3496,5539,0.472283829,-0.061172854,SER0038,female,../input/talser/SER0038/5539.wav,neutral,2
3497,5541,0.601889457,0.539038381,SER0017,female,../input/talser/SER0017/5541.wav,activate,1
3498,5542,-0.046138683,0.739108792,SER006,female,../input/talser/SER006/5542.wav,activate,4
3499,5546,0.861100712,-0.261243265,SER0032,female,../input/talser/SER0032/5546.wav,neutral,2
3500,5548,0.99070634,-0.161208059,SER0027,male,../input/talser/SER0027/5548.wav,neutral,2
3501,5549,-0.175744311,0.439003175,SER0033,male,../input/talser/SER0033/5549.wav,activate,4
3502,5550,0.472283829,0.539038381,SER0034,female,../input/talser/SER0034/5550.wav,activate,1
3503,5551,0.731495085,0.539038381,SER0017,female,../input/talser/SER0017/5551.wav,activate,1
3504,5553,0.083466945,-0.361278471,SER007,male,../input/talser/SER007/5553.wav,neutral,2
3505,5557,0.731495085,0.839143998,SER0034,female,../input/talser/SER0034/5557.wav,activate,1
3506,5565,0.99070634,0.539038381,SER0021,female,../input/talser/SER0021/5565.wav,activate,1
3507,5566,0.342678201,0.739108792,SER006,female,../input/talser/SER006/5566.wav,activate,1
3508,5567,-1.731011846,1.239284821,SER005,male,../input/talser/SER005/5567.wav,activate,4
3509,5568,-0.305349939,0.539038381,SER007,male,../input/talser/SER007/5568.wav,activate,4
3510,5569,0.601889457,0.038862352,SER0034,female,../input/talser/SER0034/5569.wav,activate,1
3511,5570,-1.212589335,1.139249615,SER0010,male,../input/talser/SER0010/5570.wav,activate,4
3512,5572,0.731495085,0.138897558,SER0032,female,../input/talser/SER0032/5572.wav,activate,1
3513,5573,0.342678201,0.539038381,SER007,male,../input/talser/SER007/5573.wav,activate,1
3514,5575,0.342678201,0.038862352,SER0034,female,../input/talser/SER0034/5575.wav,activate,1
3515,5576,0.861100712,0.739108792,SER0029,female,../input/talser/SER0029/5576.wav,activate,1
3516,5579,0.99070634,1.039214409,SER0029,female,../input/talser/SER0029/5579.wav,activate,1
3517,5584,0.472283829,-1.261595322,SER001,male,../input/talser/SER001/5584.wav,neutral,2
3518,5585,-0.434955567,0.539038381,SER003,female,../input/talser/SER003/5585.wav,activate,4
3519,5586,1.120311968,0.439003175,SER0018,female,../input/talser/SER0018/5586.wav,activate,1
3520,5587,-0.175744311,-1.161560117,SER0038,female,../input/talser/SER0038/5587.wav,positive,3
3521,5588,-1.212589335,0.739108792,SER005,male,../input/talser/SER005/5588.wav,activate,4
3522,5589,0.99070634,0.539038381,SER0020,male,../input/talser/SER0020/5589.wav,activate,1
3523,5590,-1.212589335,-0.861454499,SER005,male,../input/talser/SER005/5590.wav,positive,3
3524,5591,-0.175744311,-0.461313676,SER0036,female,../input/talser/SER0037/5591.wav,positive,3
3525,5592,0.601889457,0.138897558,SER0018,female,../input/talser/SER0018/5592.wav,activate,1
3526,5593,-1.47180059,0.939179204,SER005,male,../input/talser/SER005/5593.wav,activate,4
3527,5595,-1.47180059,1.239284821,SER0030,female,../input/talser/SER0030/5595.wav,activate,4
3528,5597,0.861100712,0.439003175,SER0018,female,../input/talser/SER0018/5597.wav,activate,1
3529,5598,0.601889457,-0.961489705,SER0025,male,../input/talser/SER0025/5598.wav,neutral,2
3530,5599,-2.379039986,1.539390438,SER0010,male,../input/talser/SER0010/5599.wav,activate,4
3531,5601,0.213072573,-0.361278471,SER0034,female,../input/talser/SER0034/5601.wav,neutral,2
3532,5603,0.861100712,0.639073587,SER0036,female,../input/talser/SER0037/5603.wav,activate,1
3533,5605,0.601889457,0.939179204,SER006,female,../input/talser/SER006/5605.wav,activate,1
3534,5606,0.861100712,1.039214409,SER0021,female,../input/talser/SER0021/5606.wav,activate,1
3535,5608,0.342678201,0.238932764,SER0036,male,../input/talser/SER0036/5608.wav,activate,1
3536,5609,-0.823772451,0.639073587,SER0036,female,../input/talser/SER0037/5609.wav,activate,4
3537,5610,0.861100712,-1.661736145,SER0021,female,../input/talser/SER0021/5610.wav,neutral,2
3538,5613,-1.990223102,1.539390438,SER0010,male,../input/talser/SER0010/5613.wav,activate,4
3539,5618,-1.212589335,0.338967969,SER0036,male,../input/talser/SER0036/5618.wav,activate,4
3540,5619,0.342678201,0.439003175,SER0021,female,../input/talser/SER0021/5619.wav,activate,1
3541,5621,0.731495085,0.839143998,SER0034,female,../input/talser/SER0034/5621.wav,activate,1
3542,5625,0.342678201,-1.261595322,SER0027,male,../input/talser/SER0027/5625.wav,neutral,2
3543,5626,0.861100712,0.539038381,SER0021,female,../input/talser/SER0021/5626.wav,activate,1
3544,5628,0.342678201,0.038862352,SER0031,female,../input/talser/SER0031/5628.wav,activate,1
3545,5630,-1.082983707,1.039214409,SER0010,male,../input/talser/SER0010/5630.wav,activate,4
3546,5631,-0.953378079,1.139249615,SER0030,female,../input/talser/SER0030/5631.wav,activate,4
3547,5632,0.083466945,-0.061172854,SER0022,female,../input/talser/SER0022/5632.wav,neutral,2
3548,5635,0.861100712,-0.061172854,SER0034,female,../input/talser/SER0034/5635.wav,neutral,2
3549,5636,-0.953378079,0.439003175,SER0011,male,../input/talser/SER0011/5636.wav,activate,4
3550,5638,1.120311968,-0.361278471,SER0034,female,../input/talser/SER0034/5638.wav,neutral,2
3551,5641,-0.694166823,-0.261243265,SER0033,male,../input/talser/SER0033/5641.wav,positive,3
3552,5647,1.249917596,0.739108792,SER0019,female,../input/talser/SER0019/5647.wav,activate,1
3553,5648,-0.046138683,1.039214409,SER003,female,../input/talser/SER003/5648.wav,activate,4
3554,5650,-0.564561195,-1.161560117,SER005,male,../input/talser/SER005/5650.wav,positive,3
3555,5651,-0.046138683,-0.861454499,SER007,male,../input/talser/SER007/5651.wav,positive,3
3556,5652,0.472283829,0.939179204,SER009,female,../input/talser/SER009/5652.wav,activate,1
3557,5655,0.731495085,-0.661384088,SER0034,female,../input/talser/SER0034/5655.wav,neutral,2
3558,5656,-1.47180059,1.239284821,SER004,male,../input/talser/SER004/5656.wav,activate,4
3559,5657,0.601889457,0.038862352,SER0020,male,../input/talser/SER0020/5657.wav,activate,1
3560,5658,-2.379039986,1.439355232,SER005,male,../input/talser/SER005/5658.wav,activate,4
3561,5659,0.342678201,-0.061172854,SER0012,female,../input/talser/SER0012/5659.wav,neutral,2
3562,5660,0.99070634,0.539038381,SER0021,female,../input/talser/SER0021/5660.wav,activate,1
3563,5661,0.342678201,-0.961489705,SER0027,male,../input/talser/SER0027/5661.wav,neutral,2
3564,5662,-2.379039986,1.639425644,SER0010,male,../input/talser/SER0010/5662.wav,activate,4
3565,5663,0.731495085,0.238932764,SER0034,female,../input/talser/SER0034/5663.wav,activate,1
3566,5664,-0.823772451,0.539038381,SER0011,male,../input/talser/SER0011/5664.wav,activate,4
3567,5665,0.342678201,0.639073587,SER006,female,../input/talser/SER006/5665.wav,activate,1
3568,5666,0.342678201,-0.461313676,SER0027,male,../input/talser/SER0027/5666.wav,neutral,2
3569,5668,0.213072573,0.839143998,SER0030,female,../input/talser/SER0030/5668.wav,activate,1
3570,5669,0.472283829,0.939179204,SER0014,female,../input/talser/SER0014/5669.wav,activate,1
3571,5670,-0.175744311,0.639073587,SER009,female,../input/talser/SER009/5670.wav,activate,4
3572,5671,0.213072573,-1.161560117,SER0016,male,../input/talser/SER0016/5671.wav,neutral,2
3573,5673,0.213072573,0.338967969,SER0034,female,../input/talser/SER0034/5673.wav,activate,1
3574,5674,0.731495085,0.839143998,SER0021,female,../input/talser/SER0021/5674.wav,activate,1
3575,5677,0.861100712,0.338967969,SER0036,female,../input/talser/SER0037/5677.wav,activate,1
3576,5678,-0.823772451,1.039214409,SER0030,female,../input/talser/SER0030/5678.wav,activate,4
3577,5679,0.213072573,0.038862352,SER0041,male,../input/talser/SER0041/5679.wav,activate,1
3578,5680,0.731495085,-0.661384088,SER0022,female,../input/talser/SER0022/5680.wav,neutral,2
3579,5681,0.731495085,-0.561348882,SER0016,male,../input/talser/SER0016/5681.wav,neutral,2
3580,5682,-1.601406218,1.73946085,SER0010,male,../input/talser/SER0010/5682.wav,activate,4
3581,5683,-0.305349939,1.039214409,SER0031,female,../input/talser/SER0031/5683.wav,activate,4
3582,5685,0.861100712,-0.961489705,SER0034,female,../input/talser/SER0034/5685.wav,neutral,2
3583,5687,0.99070634,0.338967969,SER0019,female,../input/talser/SER0019/5687.wav,activate,1
3584,5690,0.731495085,-0.761419294,SER0034,female,../input/talser/SER0034/5690.wav,neutral,2
3585,5692,-0.564561195,0.839143998,SER006,female,../input/talser/SER006/5692.wav,activate,4
3586,5695,0.083466945,0.539038381,SER0041,male,../input/talser/SER0041/5695.wav,activate,1
3587,5696,-0.305349939,1.239284821,SER0030,female,../input/talser/SER0030/5696.wav,activate,4
3588,5701,-1.860617474,1.539390438,SER005,male,../input/talser/SER005/5701.wav,activate,4
3589,5703,-0.175744311,-0.061172854,SER0032,female,../input/talser/SER0032/5703.wav,positive,3
3590,5704,0.083466945,-0.461313676,SER0011,male,../input/talser/SER0011/5704.wav,neutral,2
3591,5705,-1.860617474,1.539390438,SER0010,male,../input/talser/SER0010/5705.wav,activate,4
3592,5706,-0.046138683,-0.761419294,SER0017,female,../input/talser/SER0017/5706.wav,positive,3
3593,5708,-0.434955567,0.038862352,SER007,male,../input/talser/SER007/5708.wav,activate,4
3594,5710,0.342678201,0.739108792,SER006,female,../input/talser/SER006/5710.wav,activate,1
3595,5711,-2.508645614,1.639425644,SER0010,male,../input/talser/SER0010/5711.wav,activate,4
3596,5712,0.861100712,0.539038381,SER0017,female,../input/talser/SER0017/5712.wav,activate,1
3597,5714,-0.434955567,0.839143998,SER0033,male,../input/talser/SER0033/5714.wav,activate,4
3598,5718,0.213072573,0.639073587,SER0016,male,../input/talser/SER0016/5718.wav,activate,1
3599,5719,0.472283829,0.539038381,SER0034,female,../input/talser/SER0034/5719.wav,activate,1
3600,5720,0.861100712,0.539038381,SER0034,female,../input/talser/SER0034/5720.wav,activate,1
3601,5721,0.342678201,-0.361278471,SER0014,female,../input/talser/SER0014/5721.wav,neutral,2
3602,5724,0.601889457,0.439003175,SER0041,male,../input/talser/SER0041/5724.wav,activate,1
3603,5726,0.472283829,0.739108792,SER0036,female,../input/talser/SER0037/5726.wav,activate,1
3604,5729,1.249917596,-1.161560117,SER0027,male,../input/talser/SER0027/5729.wav,neutral,2
3605,5730,-0.564561195,0.539038381,SER0024,female,../input/talser/SER0024/5730.wav,activate,4
3606,5731,0.213072573,0.639073587,SER0041,male,../input/talser/SER0041/5731.wav,activate,1
3607,5732,0.731495085,-0.861454499,SER0034,female,../input/talser/SER0034/5732.wav,neutral,2
3608,5737,0.213072573,0.138897558,SER0025,male,../input/talser/SER0025/5737.wav,activate,1
3609,5738,0.342678201,-0.761419294,SER0022,female,../input/talser/SER0022/5738.wav,neutral,2
3610,5742,-0.046138683,0.539038381,SER0041,male,../input/talser/SER0041/5742.wav,activate,4
3611,5743,-0.823772451,-1.661736145,SER0021,female,../input/talser/SER0021/5743.wav,positive,3
3612,5744,0.731495085,1.039214409,SER0036,female,../input/talser/SER0037/5744.wav,activate,1
3613,5746,1.249917596,-1.461665734,SER008,female,../input/talser/SER008/5746.wav,neutral,2
3614,5747,0.601889457,0.038862352,SER0041,male,../input/talser/SER0041/5747.wav,activate,1
3615,5749,0.731495085,0.138897558,SER006,female,../input/talser/SER006/5749.wav,activate,1
3616,5750,0.861100712,0.739108792,SER0013,female,../input/talser/SER0013/5750.wav,activate,1
3617,5751,-0.046138683,0.839143998,SER007,male,../input/talser/SER007/5751.wav,activate,4
3618,5754,-1.342194963,0.238932764,SER0033,male,../input/talser/SER0033/5754.wav,activate,4
3619,5755,-2.249434358,1.139249615,SER0010,male,../input/talser/SER0010/5755.wav,activate,4
3620,5758,-0.046138683,0.439003175,SER0022,female,../input/talser/SER0022/5758.wav,activate,4
3621,5760,0.472283829,-0.861454499,SER0021,female,../input/talser/SER0021/5760.wav,neutral,2
3622,5761,0.472283829,-0.061172854,SER0034,female,../input/talser/SER0034/5761.wav,neutral,2
3623,5762,0.99070634,0.839143998,SER0019,female,../input/talser/SER0019/5762.wav,activate,1
3624,5764,-0.305349939,1.239284821,SER0013,female,../input/talser/SER0013/5764.wav,activate,4
3625,5766,0.472283829,0.839143998,SER0030,female,../input/talser/SER0030/5766.wav,activate,1
3626,5773,-0.953378079,0.238932764,SER004,male,../input/talser/SER004/5773.wav,activate,4
3627,5774,0.601889457,0.238932764,SER0021,female,../input/talser/SER0021/5774.wav,activate,1
3628,5778,0.342678201,1.239284821,SER0031,female,../input/talser/SER0031/5778.wav,activate,1
3629,5779,-0.046138683,-2.161912174,SER0021,female,../input/talser/SER0021/5779.wav,positive,3
3630,5780,-2.11982873,1.439355232,SER0010,male,../input/talser/SER0010/5780.wav,activate,4
3631,5781,0.213072573,0.739108792,SER0039,female,../input/talser/SER0039/5781.wav,activate,1
3632,5782,0.342678201,-2.26194738,SER0027,male,../input/talser/SER0027/5782.wav,neutral,2
3633,5783,0.342678201,1.239284821,SER003,female,../input/talser/SER003/5783.wav,activate,1
3634,5784,0.342678201,-0.161208059,SER0011,male,../input/talser/SER0011/5784.wav,neutral,2
3635,5786,-1.082983707,0.439003175,SER004,male,../input/talser/SER004/5786.wav,activate,4
3636,5787,0.601889457,-2.562052997,SER0027,male,../input/talser/SER0027/5787.wav,neutral,2
3637,5788,0.213072573,1.239284821,SER003,female,../input/talser/SER003/5788.wav,activate,1
3638,5790,0.472283829,0.539038381,SER0034,female,../input/talser/SER0034/5790.wav,activate,1
3639,5792,-1.601406218,1.339320027,SER0010,male,../input/talser/SER0010/5792.wav,activate,4
3640,5793,-1.860617474,1.439355232,SER0010,male,../input/talser/SER0010/5793.wav,activate,4
3641,5797,-1.860617474,1.639425644,SER0010,male,../input/talser/SER0010/5797.wav,activate,4
3642,5798,0.601889457,0.038862352,SER0021,female,../input/talser/SER0021/5798.wav,activate,1
3643,5803,0.083466945,1.139249615,SER009,female,../input/talser/SER009/5803.wav,activate,1
3644,5806,0.601889457,-0.161208059,SER0022,female,../input/talser/SER0022/5806.wav,neutral,2
3645,5809,-0.564561195,1.039214409,SER0026,male,../input/talser/SER0026/5809.wav,activate,4
3646,5811,0.472283829,-0.461313676,SER0012,female,../input/talser/SER0012/5811.wav,neutral,2
3647,5813,0.213072573,1.239284821,SER0013,female,../input/talser/SER0013/5813.wav,activate,1
3648,5814,0.213072573,-0.861454499,SER0027,male,../input/talser/SER0027/5814.wav,neutral,2
3649,5815,-1.082983707,0.639073587,SER0011,male,../input/talser/SER0011/5815.wav,activate,4
3650,5816,-1.860617474,1.639425644,SER0010,male,../input/talser/SER0010/5816.wav,activate,4
3651,5817,0.083466945,0.639073587,SER009,female,../input/talser/SER009/5817.wav,activate,1
3652,5818,0.213072573,-0.961489705,SER0038,female,../input/talser/SER0038/5818.wav,neutral,2
3653,5819,-2.11982873,1.639425644,SER0010,male,../input/talser/SER0010/5819.wav,activate,4
3654,5825,0.472283829,-0.061172854,SER0022,female,../input/talser/SER0022/5825.wav,neutral,2
3655,5827,0.99070634,1.239284821,SER0034,female,../input/talser/SER0034/5827.wav,activate,1
3656,5829,-1.860617474,1.639425644,SER0010,male,../input/talser/SER0010/5829.wav,activate,4
3657,5833,0.083466945,-0.561348882,SER001,male,../input/talser/SER001/5833.wav,neutral,2
3658,5836,-1.860617474,1.639425644,SER0010,male,../input/talser/SER0010/5836.wav,activate,4
3659,5838,0.342678201,-1.261595322,SER0027,male,../input/talser/SER0027/5838.wav,neutral,2
3660,5839,0.731495085,0.439003175,SER006,female,../input/talser/SER006/5839.wav,activate,1
3661,5840,-1.342194963,1.039214409,SER005,male,../input/talser/SER005/5840.wav,activate,4
3662,5841,-0.564561195,0.639073587,SER0041,male,../input/talser/SER0041/5841.wav,activate,4
3663,5842,-2.638251242,1.039214409,SER005,male,../input/talser/SER005/5842.wav,activate,4
3664,5843,-1.47180059,0.639073587,SER0036,male,../input/talser/SER0036/5843.wav,activate,4
3665,5844,0.342678201,-0.161208059,SER0039,female,../input/talser/SER0039/5844.wav,neutral,2
3666,5846,-0.175744311,0.639073587,SER0041,male,../input/talser/SER0041/5846.wav,activate,4
3667,5847,-1.342194963,0.539038381,SER0011,male,../input/talser/SER0011/5847.wav,activate,4
3668,5848,1.249917596,1.239284821,SER003,female,../input/talser/SER003/5848.wav,activate,1
3669,5849,0.083466945,0.839143998,SER002,female,../input/talser/SER002/5849.wav,activate,1
3670,5851,0.601889457,0.639073587,SER0034,female,../input/talser/SER0034/5851.wav,activate,1
3671,5855,0.99070634,1.039214409,SER0034,female,../input/talser/SER0034/5855.wav,activate,1
3672,5857,-0.953378079,0.839143998,SER0010,male,../input/talser/SER0010/5857.wav,activate,4
3673,5858,1.509128852,0.238932764,SER008,female,../input/talser/SER008/5858.wav,activate,1
3674,5860,-1.47180059,0.839143998,SER0011,male,../input/talser/SER0011/5860.wav,activate,4
3675,5862,0.472283829,0.639073587,SER0034,female,../input/talser/SER0034/5862.wav,activate,1
3676,5864,0.213072573,-1.261595322,SER001,male,../input/talser/SER001/5864.wav,neutral,2
3677,5865,-0.434955567,0.739108792,SER007,male,../input/talser/SER007/5865.wav,activate,4
3678,5866,0.083466945,0.739108792,SER009,female,../input/talser/SER009/5866.wav,activate,1
3679,5872,-1.860617474,-0.461313676,SER0016,male,../input/talser/SER0016/5872.wav,positive,3
3680,5873,-0.046138683,-0.761419294,SER0021,female,../input/talser/SER0021/5873.wav,positive,3
3681,5874,0.731495085,0.439003175,SER0034,female,../input/talser/SER0034/5874.wav,activate,1
3682,5876,-0.564561195,0.639073587,SER0031,female,../input/talser/SER0031/5876.wav,activate,4
3683,5877,0.731495085,-1.761771351,SER0027,male,../input/talser/SER0027/5877.wav,neutral,2
3684,5879,0.731495085,-1.261595322,SER0035,male,../input/talser/SER0035/5879.wav,neutral,2
3685,5882,-2.379039986,1.439355232,SER005,male,../input/talser/SER005/5882.wav,activate,4
3686,5884,-0.694166823,0.439003175,SER0041,male,../input/talser/SER0041/5884.wav,activate,4
3687,5885,-0.953378079,1.039214409,SER005,male,../input/talser/SER005/5885.wav,activate,4
3688,5887,0.342678201,0.739108792,SER0036,female,../input/talser/SER0037/5887.wav,activate,1
3689,5890,0.731495085,0.739108792,SER0031,female,../input/talser/SER0031/5890.wav,activate,1
3690,5891,0.601889457,0.238932764,SER0034,female,../input/talser/SER0034/5891.wav,activate,1
3691,5892,0.472283829,-0.361278471,SER0014,female,../input/talser/SER0014/5892.wav,neutral,2
3692,5897,-0.046138683,1.439355232,SER0013,female,../input/talser/SER0013/5897.wav,activate,4
3693,5899,0.472283829,0.639073587,SER0021,female,../input/talser/SER0021/5899.wav,activate,1
3694,5900,0.861100712,-0.161208059,SER0022,female,../input/talser/SER0022/5900.wav,neutral,2
3695,5901,-0.305349939,0.138897558,SER007,male,../input/talser/SER007/5901.wav,activate,4
3696,5906,0.861100712,0.839143998,SER0022,female,../input/talser/SER0022/5906.wav,activate,1
3697,5909,0.731495085,0.639073587,SER0032,female,../input/talser/SER0032/5909.wav,activate,1
3698,5911,-1.47180059,0.839143998,SER0011,male,../input/talser/SER0011/5911.wav,activate,4
3699,5915,0.472283829,0.439003175,SER0036,female,../input/talser/SER0037/5915.wav,activate,1
3700,5916,-1.342194963,0.639073587,SER004,male,../input/talser/SER004/5916.wav,activate,4
3701,5917,-2.379039986,1.439355232,SER0033,male,../input/talser/SER0033/5917.wav,activate,4
3702,5918,1.120311968,0.439003175,SER0019,female,../input/talser/SER0019/5918.wav,activate,1
3703,5920,0.083466945,0.038862352,SER006,female,../input/talser/SER006/5920.wav,activate,1
