,path,emotion
2973,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/1569.wav,neutral
2974,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/1575.wav,neutral
2975,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/1576.wav,neutral
2977,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/1581.wav,neutral
2979,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/1603.wav,neutral
2980,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/1604.wav,neutral
2981,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/1627.wav,neutral
2984,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/1637.wav,neutral
2985,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/1642.wav,neutral
2986,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/1644.wav,neutral
2987,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/1646.wav,neutral
2990,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/1655.wav,neutral
2992,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/1694.wav,neutral
2994,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/1730.wav,neutral
2996,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/1734.wav,neutral
2997,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/1771.wav,neutral
2999,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/178.wav,neutral
3000,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/1784.wav,neutral
3001,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/1785.wav,neutral
3002,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/179.wav,neutral
3003,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/1790.wav,neutral
3004,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/1799.wav,neutral
3005,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/1814.wav,neutral
3006,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/1826.wav,neutral
3007,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/1827.wav,neutral
3008,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/1849.wav,neutral
3009,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/1856.wav,neutral
3010,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/1858.wav,neutral
3011,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/186.wav,neutral
3012,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/1861.wav,neutral
3013,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/1873.wav,neutral
3016,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/1894.wav,neutral
3017,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/1898.wav,neutral
3019,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/1920.wav,neutral
3020,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/1921.wav,neutral
3024,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/1974.wav,neutral
3025,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/1981.wav,neutral
3026,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/1985.wav,neutral
3027,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/1986.wav,neutral
3029,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/1994.wav,neutral
3030,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/2.wav,neutral
3031,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/20.wav,neutral
3032,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/201.wav,neutral
3033,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/2014.wav,neutral
3034,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/2017.wav,neutral
3035,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/2029.wav,neutral
3036,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/2031.wav,neutral
3039,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/2065.wav,neutral
3041,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/208.wav,neutral
3042,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/2092.wav,neutral
3044,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/2107.wav,neutral
3045,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/2109.wav,neutral
3046,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/2126.wav,neutral
3047,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/213.wav,neutral
3048,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/2143.wav,neutral
3049,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/2157.wav,neutral
3050,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/216.wav,neutral
3053,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/2169.wav,neutral
3054,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/2171.wav,neutral
3055,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/2172.wav,neutral
3057,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/2180.wav,neutral
3059,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/2185.wav,neutral
3061,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/2194.wav,neutral
3062,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/2195.wav,neutral
3063,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/2197.wav,neutral
3064,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/2201.wav,neutral
3065,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/2204.wav,neutral
3066,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/2209.wav,neutral
3067,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/221.wav,neutral
3068,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/2224.wav,neutral
3069,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/2247.wav,neutral
3071,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/2255.wav,neutral
3072,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/2256.wav,neutral
3073,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/2268.wav,neutral
3074,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/2273.wav,neutral
3075,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/2287.wav,neutral
3076,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/229.wav,neutral
3077,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/2292.wav,neutral
3078,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/2295.wav,neutral
3080,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/2298.wav,neutral
3081,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/2304.wav,neutral
3082,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/2305.wav,neutral
3084,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/2312.wav,neutral
3085,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/2313.wav,neutral
3086,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/2325.wav,neutral
3087,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/2329.wav,neutral
3088,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/233.wav,neutral
3089,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/2335.wav,neutral
3090,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/2343.wav,neutral
3092,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/2356.wav,neutral
3094,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/2372.wav,neutral
3095,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/2374.wav,neutral
3096,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/238.wav,neutral
3099,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/2383.wav,neutral
3102,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/2390.wav,neutral
3104,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/2394.wav,neutral
3105,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/2399.wav,neutral
3106,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/240.wav,neutral
3107,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/2409.wav,neutral
3108,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/2411.wav,neutral
3109,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/2415.wav,neutral
3112,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/2431.wav,neutral
3113,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/2441.wav,neutral
3114,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/2443.wav,neutral
3116,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/2453.wav,neutral
3117,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/2456.wav,neutral
3118,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/2460.wav,neutral
3119,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/2469.wav,neutral
3120,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/2472.wav,neutral
3122,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/2477.wav,neutral
3124,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/2493.wav,neutral
3125,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/2499.wav,neutral
3127,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/2507.wav,neutral
3128,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/2509.wav,neutral
3130,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/2516.wav,neutral
3132,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/2519.wav,neutral
3133,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/2531.wav,neutral
3135,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/2541.wav,neutral
3136,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/2542.wav,neutral
3137,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/2544.wav,neutral
3138,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/2551.wav,neutral
3139,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/2555.wav,neutral
3140,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/2560.wav,neutral
3141,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/2562.wav,neutral
3142,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/2564.wav,neutral
3143,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/2565.wav,neutral
3144,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/2571.wav,neutral
3145,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/2574.wav,neutral
3147,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/2580.wav,neutral
3149,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/2584.wav,neutral
3150,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/259.wav,neutral
3151,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/2596.wav,neutral
3152,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/2598.wav,neutral
3154,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/2604.wav,neutral
3156,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/2615.wav,neutral
3157,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/2616.wav,neutral
3159,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/263.wav,neutral
3160,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/2637.wav,neutral
3161,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/2640.wav,neutral
3162,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/2641.wav,neutral
3163,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/2642.wav,neutral
3164,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/265.wav,neutral
3165,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/2652.wav,neutral
3167,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/2659.wav,neutral
3168,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/2661.wav,neutral
3169,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/2662.wav,neutral
3170,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/2666.wav,neutral
3173,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/2675.wav,neutral
3174,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/2682.wav,neutral
3175,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/2686.wav,neutral
3176,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/2688.wav,neutral
3177,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/2695.wav,neutral
3180,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/2723.wav,neutral
3181,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/2725.wav,neutral
3182,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/2729.wav,neutral
3183,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/2732.wav,neutral
3186,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/274.wav,neutral
3191,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/2766.wav,neutral
3192,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/2771.wav,neutral
3195,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/2785.wav,neutral
3197,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/2796.wav,neutral
3198,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/280.wav,neutral
3199,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/2803.wav,neutral
3200,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/2805.wav,neutral
3201,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/281.wav,neutral
3202,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/2812.wav,neutral
3203,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/2818.wav,neutral
3204,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/2824.wav,neutral
3205,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/2830.wav,neutral
3206,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/2831.wav,neutral
3207,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/2835.wav,neutral
3209,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/2844.wav,neutral
3210,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/2856.wav,neutral
3212,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/2860.wav,neutral
3213,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/2868.wav,neutral
3214,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/2878.wav,neutral
3215,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/2879.wav,neutral
3216,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/2881.wav,neutral
3217,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/2891.wav,neutral
3221,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/2925.wav,neutral
3222,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/2926.wav,neutral
3223,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/2929.wav,neutral
3224,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/2931.wav,neutral
3227,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/2950.wav,neutral
3228,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/2959.wav,neutral
3229,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/2960.wav,neutral
3230,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/2962.wav,neutral
3231,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/2965.wav,neutral
3232,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/2974.wav,neutral
3233,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/2977.wav,neutral
3234,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/2981.wav,neutral
3235,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/2982.wav,neutral
3238,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/3009.wav,neutral
3240,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/3015.wav,neutral
3242,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/3026.wav,neutral
3243,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/3029.wav,neutral
3244,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/3033.wav,neutral
3245,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/3035.wav,neutral
3246,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/3040.wav,neutral
3247,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/3044.wav,neutral
3249,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/305.wav,neutral
3250,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/3053.wav,neutral
3252,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/3056.wav,neutral
3253,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/3064.wav,neutral
3254,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/3071.wav,neutral
3255,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/3075.wav,neutral
3256,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/3089.wav,neutral
3257,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/3092.wav,neutral
3258,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/3095.wav,neutral
3259,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/3098.wav,neutral
3260,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/311.wav,neutral
3263,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/3124.wav,neutral
3264,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/3125.wav,neutral
3269,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/3141.wav,neutral
3270,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/3143.wav,neutral
3271,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/3144.wav,neutral
3273,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/315.wav,neutral
3274,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/3153.wav,neutral
3275,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/3159.wav,neutral
3276,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/3163.wav,neutral
3279,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/3176.wav,neutral
3280,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/3179.wav,neutral
3281,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/318.wav,neutral
3282,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/3183.wav,neutral
3283,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/3195.wav,neutral
3284,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/3197.wav,neutral
3285,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/3205.wav,neutral
3286,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/3209.wav,neutral
3288,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/3224.wav,neutral
3289,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/3232.wav,neutral
3290,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/3239.wav,neutral
3291,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/324.wav,neutral
3292,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/3242.wav,neutral
3293,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/3244.wav,neutral
3294,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/3246.wav,neutral
3296,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/3252.wav,neutral
3297,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/326.wav,neutral
3298,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/3261.wav,neutral
3299,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/3267.wav,neutral
3300,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/3268.wav,neutral
3301,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/327.wav,neutral
3302,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/3273.wav,neutral
3303,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/3275.wav,neutral
3305,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/3285.wav,neutral
3306,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/3293.wav,neutral
3307,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/3304.wav,neutral
3308,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/331.wav,neutral
3310,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/3323.wav,neutral
3312,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/3334.wav,neutral
3314,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/3342.wav,neutral
3316,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/3359.wav,neutral
3318,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/3364.wav,neutral
3319,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/3375.wav,neutral
3321,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/3398.wav,neutral
3322,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/3401.wav,neutral
3324,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/3405.wav,neutral
3327,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/341.wav,neutral
3328,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/3410.wav,neutral
3329,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/3420.wav,neutral
3330,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/3436.wav,neutral
3331,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/3438.wav,neutral
3332,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/3444.wav,neutral
3333,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/3449.wav,neutral
3336,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/3458.wav,neutral
3338,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/3465.wav,neutral
3339,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/3472.wav,neutral
3341,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/3487.wav,neutral
3342,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/3494.wav,neutral
3347,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/neutral/3533.wav,neutral
